desc_ev_20000089;The moon Titan, the largest moon of Saturn has been discovered by the Dutch astronomer Christiaan Huygens. Huygens was inspired by Galileo's discovery of Jupiter's four largest moons in 1610 and his improvements in telescope technology.[19] Christiaan, with the help of his brother Constantijn Huygens, Jr., began building telescopes around 1650. Christiaan Huygens discovered this first observed moon orbiting Saturn with the first telescope they built.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000090;Stockholms Banco Issues Banknotes;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000090;Johan Palmstruch had made two failed proposals for the creation of a banking institution in the 1650s before his third proposal, with the addition of a promise to pay half of the bank's profits to the crown, was accepted. King Charles X Gustav thus signed two charters on November 30, 1656 to create an exchange bank and a loans bank. The bank itself was no great innovation as it was simply an imitation of the large and successful banks in Amsterdam and Hamburg that had been founded earlier in the 17th century, but it was hoped that the bank would help to stabilise Sweden's currency. Sweden at that time did not have a single currency, rather there was one daler minted in copper (kopparmynt) and another minted in silver (silvermynt). As the metal content of a copper daler had to be worth as much as that of a silver one, this meant that copper daler were large and heavy plate-sized coins. In practice, however, the silver daler was worth more and these were often hoarded, so generally only these large kopparmynt daler were commonly available. Palmstruch's second major innovation was the introduction of paper banknotes as a solution to the bank's problems balancing deposits and loans. To cover the amounts requested by the account holders, in 1661 he began to make out credit notes (Kreditivsedlar) in round denominations which were freely transferable and backed by the promise of future payment in metal. These were the first European banknotes.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000091;Fifty Shilling Coin Minted;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000091;The English fifty shilling coin, worth 50/-, was only ever minted once, in the year 1656. It was a milled gold coin weighing 22.7 grams and with a diameter of 30 millimetres. Only eleven examples are known to survive. One extremely fine specimen was recorded to have been sold for ?15,250 in May 1989.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000092;Business Found in Osaka;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000092;A new bank and money changing facility has been found in the city of Osaka. This, being a larger business may bring us some extra income.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000093;The Great Fire of Edo;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000093;Today morning the people of Japan woke up to most of the city of Edo, our capital burning. We could barely do anything to control the fire, leading to the death of tens of thousands.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000094;First Chocolate House Opens;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000094;With the growing commerce with the New World the new plant, chocolate became more and more widespread between our nobility, leading to the opening of the first shop selling only chocolate in the World.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000095;Coffee Introduced;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000095;The new drink that has been spreading from Venice, coffee has reached our capital, becoming popular between our nobility.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000096;Cocoa?;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000096;A new luxurity, cocoa has been brought to our court by Infanta Maria Theresa. Our nobility was cautious at first but they all seemed to enjoy this new, bitter delicacy.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000097;De Homine Published;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000097;In 1658, Thomas Hobbes published the final section of his philosophical system, completing the scheme he had planned more than twenty years before. De Homine consisted for the most part of an elaborate theory of vision. The remainder of the treatise dealt cursorily with some of the topics more fully treated in the Human Nature and the Leviathan.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000098;Great Drought!;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000098;Our country faces a great drought once again leading to poverty, hunger and starvation. Our people are fighting for the tiniest of food supplies and we can do nothing about it, sadly.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000099;First Banknotes Issued;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000099;The first short-lived attempt at issuing banknotes by a central bank was in 1661 by Stockholms Banco, a predecessor of the Bank of Sweden. These replaced the copper-plates being used instead as a means of payment. This banknote issue was brought about by the peculiar circumstances of the Swedish coin supply. Cheap foreign imports of copper had forced the Crown to steadily increase the size of the copper coinage to maintain its value relative to silver. The heavy weight of the new coins encouraged merchants to deposit it in exchange for receipts. These became banknotes when the manager of the Bank decoupled the rate of note issue from the bank currency reserves.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000100;Public Transport?;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000100;A new way of transportation inside the city of Paris has been developed, called the omnibus. This is a larger car, with multiple seats pulled by a horse. This way multiple people can travel together, who go in the same direction without the use of multiple stagecoaches.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000101;Royal Society Chartered;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000101;The Royal Society of London for Improving Natural Knowledge, commonly known as the Royal Society, is a learned society for science, and is possibly the oldest such society still in existence. ;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000102;Academy of Fine Arts Founded;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000102;In the classes for fine arts, sculpture, visual arts, painting, artistic concepts, art education, gold- and silversmithing, as well as graphic design, the professors and students carry out candid discussions. The master courses of Architecture and Urban Studies as well as Art and Public Space are among the most renowned in their fields.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000103;Theatre Royal Opens on Drury Lane;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000103;The Theatre Royal, Drury Lane, commonly known as Drury Lane, is a West End theatre in Covent Garden, in the London borough of Westminster. The building faces Catherine Street (earlier named Bridges or Brydges Street) and backs onto Drury Lane. The current building is the most recent in a line of four theatres which were built at the same location.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000104;Severe Frost;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000104;The winter is even more severe than what was expected previously, leading to many deaths because of the extreme cold and the low level of heating.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000105;Prix de Rome;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000105;The Prix de Rome was a scholarship for arts students. It was created, initially for painters and sculptors, in France during the reign of Louis XIV. It was an annual bursary for promising artists having proved their talents by completing a very difficult elimination contest. The prize, organised by the Acad?mie Royale de Peinture et de Sculpture (Royal Academy of Painting and Sculpture), was open to their students.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000106;Duke of York and Albany's Maritime Regiment of Foot;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000106;Duke of York and Albany's Maritime Regiment of Foot raised from the Trained Bands of London and later renamed Lord Admiral's Regiment. It is regarded as the earliest predecessor of the Royal Marines.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000107;Gazzetta di Mantova;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000107;The Gazzetta di Mantova has been published for the first time as a daily newspaper. It quickly became popular, being the first local and one of the first of the world's newspapers.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000108;Journal des Scavans;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000108;The Journal des scavans, established by Denis de Sallo, was the earliest academic journal published in Europe. Its content included obituaries of famous men, church history, and legal reports.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000109;First Scientific Journal!;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"desc_ev_20000109;""The Philosophical Transactions of the Royal Society (Phil. Trans.) is a scientific journal published by the Royal Society of London. It is the first journal in the world exclusively devoted to science. The use of the word """"philosophical"""" in the title refers to """"natural philosophy"""""," which was the equivalent of what would now be generically called """"science""""."";;;;;;x;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000110;Great Plague of London;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000110;The plague has returned once again, killing tens of thousands of our people. The court had no choice but to be moved away in these dangerous times. The temporary capital has been chosen to be Salisbury. May God protect us from this deadly disease.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000111;University of Kiel Founded;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000111;Kiel University has been founded in the state of Kiel under the name of Academia Holsatorum Chiloniensis by Duke Christian Albert. It quickly became the largest and most prestigous university of North Germany.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000112;The Plague Ends;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000112;The great plague has finally ended, taking thousands of innocent souls with itself. We don't know what brought God's wrath upon us, but we have been severly punished for it. With the disease gone the court can finally return to London.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000113;Great Fire of London;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000113;The plague has just finished and yet again London faces another disaster. This morning a fire started somewhere leading to the ultimate destruction of great areas in the city. Luckily barely any citizen casulties have been noted, but many has been reported missing...;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000114;French Academy of Sciences Founded;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000114;The French Academy of Sciences is a learned society, founded by Louis XIV at the suggestion of Jean-Baptiste Colbert, to encourage and protect the spirit of French scientific research.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000115;Lund University Opens;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000115;After the recent developements the needs of the people led to the charting and opening of a new university in Lund, the University of Lund. This will allow us to educate the coming generations better, improving our scientific output.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000116;Dubrovnik Shaken!;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000116;One of the most devastating earthquake has hit our lands. Almost the whole city, including many public buildings have been destroyed. These are dark times for our people.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000117;Paradise Lost Published;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"desc_ev_20000117;""Paradise Lost is an epic poem in blank verse by the poet John Milton. The poem concerns the Biblical story of the Fall of Man: the temptation of Adam and Eve by the fallen angel Satan and their expulsion from the Garden of Eden. Milton's purpose", stated in Book I," is to """"justify the ways of God to men""""."";;;;;;x;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000118;First French Grenadiers;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000118;A grenadier was originally a specialized soldier, first established as a distinct role in the mid-to-late 17th century by our great king, Louis. Their role was the throwing of grenades and sometimes assault operations. At that time grenadiers were chosen from the strongest and largest soldiers.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000119;Riksbank Founded;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000119;After the collapse of the previous great bank of Sweden the new bank chose not issue banknotes. This bank is the first one in whole Europe that became a national bank, the central bank of our glorious nation.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000120;Etna Erupts!;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000120;The volcano of Etna has became active once again, erupting, surprising the local population as they tried to do their best to protect themselves, it wasn't enough for many of them. We shall pray for their souls.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000121;Hanseatic League's Last Meeting;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000121;By the late 16th century, the League had imploded and could no longer deal with its own internal struggles, the social and political changes that accompanied the Protestant Reformation, the rise of Dutch and English merchants, and the incursion of the Ottoman Empire upon its trade routes and upon the Holy Roman Empire itself. Only nine members attended the last formal meeting in 1669, ending this once great trading alliance.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000122;Famine!;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000122;The recent year's bad crops and droughts led to food shortage between our borders. We can do nothing but watch as the people of our nation kills one another to eat. Even our nobles have to portion their secret food stockages.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000123;Stradivari's First Violin;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000123;A citizen of Cremona, called Stadivari has created a violin of remarkable quality. It's handcrafted and is valued really high. His name will leave a mark on the history of music, that is for sure.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000124;Okaya&Co Ltd. Founded;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000124;The first big trading company has been founded in the town of Okaya. Their business in our country led to a boost to governmental income.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000125;Tongrentang Founded;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000125;Yue Xianyang, a scientist and doctor serving under our dynasty has created a company solely for the developement of new medications and the research of herbs. We shall experience a boost to our population from the outcome of these researches.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000126;Acad?mie Royale d'Architecture Founded;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000126;An academy dedicated to the art of architecture has been founded by Louis XIV, under the impulsion of Jean-Baptiste Colbert. This may lead to the construction of buildings that shall remind the future generations of our glorious history.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000127;Chelsea Physic Garden Established;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000127;A new botanical garden has been founded in London, also referred to as Apothecaries' Garden to study the herbs we know of, and help the developement of the science of healing.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000128;Mitsui Takatoshi Granted Permission;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000128;Mitsui Takatoshi a prominent citizen of our nation has been given the right to work as a money exchanger in our country. He immediatly developed a new system of inter city loans that didn't only mean profit for him, but to the state aswell.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000129;Royal Greenwich Observatory Begins Construction;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000129;The establishment of a Royal Observatory was proposed in 1674 by Sir Jonas Moore who, in his role as Surveyor General at the Ordnance Office, persuaded King Charles II to the creation of the observatory, with John Flamsteed being installed as its director. The Ordnance Office was given responsibility for building the Observatory, with Moore providing the key instruments and equipment for the observatory at his own personal cost. Flamsteed House, the original part of the Observatory, was designed by Sir Christopher Wren, probably with the assistance of Robert Hooke, and was the first purpose-built scientific research facility in Britain.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000130;Flavoured Ice?;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"desc_ev_20000130;""A new delicacy has been showed to the Parisian nobility"," called """"ice cream"""". This is a strange food made of freezing flavored liquid", then crushing it until it's soft. It really is strange, but the nobles did appreciate it," after being cautious with it at first."";;;;;;x;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000131;Fleet Ran Aground!;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000131;The fleet of Jean d'Estrees, a marshal of our nation has ran his fleet onto a reef, destroying it completely while he was heading to the port of Curacao.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000132;First Woman With Doctorate;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000132;Elena Lucrezia Cornaro Piscopia, a citizen of Mantua has succesfully finished her studies in the university of Mantua. She is the first woman in the history to ever achieve this.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000133;Jizya Reintroduced;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000133;The Islamic tax of Jizya has been reintroduced into the law of our Empire following the recent years' wars and constructions. The population may not be happy, but this is what we must do in order to achieve our goals of expansion and developement.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000134;Great Comet Sighted;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000134;Our nation is the first to sight the great comet that appeared on the sky today. In the past people may have thought that comets bring bad luck, but luckily we live in enlightened times.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000135;The Palatinate Acquired;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000135;Our relations and diplomatic transactions with the Duchy of The Palatinate led to bright results. With the death of the last of their dynasty we inherited all of their lands. We will surely find a good opportunity to use them strategically against our rivals.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ev_20000136;Canal du Midi Opens;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_ev_20000136;The Canal du Midi, a 241 kilometers long canal has been finally opened in Southern France, connecting the Garonne River to the Mediterranean and this way with the older Canal de Garonne it connects the Mediterrean with the Atlantic Ocean.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
